input_text,target_text,label,label_id
Can you check for order snacks?,"{""name"": ""search"", ""arguments"": {""query"": ""order snacks""}}",search,3
Remove Close-Up Toothpaste from my order.,"{""name"": ""delete_from_cart"", ""arguments"": {""item"": ""Close-Up Toothpaste""}}",delete_from_cart,10
Bump up Dove Shampoo by 9.,"{""name"": ""inc_quantity"", ""arguments"": {""item"": ""Dove Shampoo"", ""quantity"": 9}}",inc_quantity,4
Complete the payment of 866 using Debit Card.,"{""name"": ""make_payment"", ""arguments"": {""amount"": 866, ""payment_method"": ""debit_card""}}",make_payment,8
Can you put 2 of Heinz Tomato Ketchup in my basket?,"{""name"": ""add_to_cart"", ""arguments"": {""item"": ""Heinz Tomato Ketchup"", ""quantity"": 2}}",add_to_cart,0
Complete the payment of 943 using Credit Card.,"{""name"": ""make_payment"", ""arguments"": {""amount"": 943, ""payment_method"": ""credit_card""}}",make_payment,8
I want to pay 216 through Cash on Delivery.,"{""name"": ""make_payment"", ""arguments"": {""amount"": 216, ""payment_method"": ""cod""}}",make_payment,8
"I don’t need Britannia Good Day Cookies anymore, delete it.","{""name"": ""delete_from_cart"", ""arguments"": {""item"": ""Britannia Good Day Cookies""}}",delete_from_cart,10
Activate the back button.,"{""name"": ""click_button"", ""arguments"": {""button_name"": ""back""}}",click_button,7
Increase 10 more for Britannia Good Day Cookies.,"{""name"": ""inc_quantity"", ""arguments"": {""item"": ""Britannia Good Day Cookies"", ""quantity"": 10}}",inc_quantity,4
Reduce 8 more for Dove Shampoo.,"{""name"": ""dec_quantity"", ""arguments"": {""item"": ""Dove Shampoo"", ""quantity"": 8}}",dec_quantity,5
"I need 9 more Pepsi, please increase the quantity.","{""name"": ""inc_quantity"", ""arguments"": {""item"": ""Pepsi"", ""quantity"": 9}}",inc_quantity,4
Charge 171 to my UPI.,"{""name"": ""make_payment"", ""arguments"": {""amount"": 171, ""payment_method"": ""upi""}}",make_payment,8
Charge 661 to my UPI.,"{""name"": ""make_payment"", ""arguments"": {""amount"": 661, ""payment_method"": ""upi""}}",make_payment,8
Can you reduce the quantity of Emami Navratna Oil by 1?,"{""name"": ""dec_quantity"", ""arguments"": {""item"": ""Emami Navratna Oil"", ""quantity"": 1}}",dec_quantity,5
"I need 2 more Vicks VapoRub, please reduce the quantity.","{""name"": ""dec_quantity"", ""arguments"": {""item"": ""Vicks VapoRub"", ""quantity"": 2}}",dec_quantity,5
Adjust Amul Milk count and increase it by 10.,"{""name"": ""inc_quantity"", ""arguments"": {""item"": ""Amul Milk"", ""quantity"": 10}}",inc_quantity,4
"I need 10 more Electral, please reduce the quantity.","{""name"": ""dec_quantity"", ""arguments"": {""item"": ""Electral"", ""quantity"": 10}}",dec_quantity,5
Adjust Mother Dairy Butter count and increase it by 10.,"{""name"": ""inc_quantity"", ""arguments"": {""item"": ""Mother Dairy Butter"", ""quantity"": 10}}",inc_quantity,4
Can you put 4 of Bourbon Biscuits in my basket?,"{""name"": ""add_to_cart"", ""arguments"": {""item"": ""Bourbon Biscuits"", ""quantity"": 4}}",add_to_cart,0
Can you reduce the quantity of Tide Washing Powder by 6?,"{""name"": ""dec_quantity"", ""arguments"": {""item"": ""Tide Washing Powder"", ""quantity"": 6}}",dec_quantity,5
Use UPI to settle 269.,"{""name"": ""make_payment"", ""arguments"": {""amount"": 269, ""payment_method"": ""upi""}}",make_payment,8
Bump up Electral by 9.,"{""name"": ""inc_quantity"", ""arguments"": {""item"": ""Electral"", ""quantity"": 9}}",inc_quantity,4
Can you reduce the quantity of Godrej Cinthol Deodorant by 5?,"{""name"": ""dec_quantity"", ""arguments"": {""item"": ""Godrej Cinthol Deodorant"", ""quantity"": 5}}",dec_quantity,5
Throw in 5 of Nivea Cream to my shopping list.,"{""name"": ""add_to_cart"", ""arguments"": {""item"": ""Nivea Cream"", ""quantity"": 5}}",add_to_cart,0
Adjust Maggi Masala Noodles count and increase it by 6.,"{""name"": ""inc_quantity"", ""arguments"": {""item"": ""Maggi Masala Noodles"", ""quantity"": 6}}",inc_quantity,4
Use Net Banking to settle 928.,"{""name"": ""make_payment"", ""arguments"": {""amount"": 928, ""payment_method"": ""net_banking""}}",make_payment,8
Remove Amul Milk from my order.,"{""name"": ""delete_from_cart"", ""arguments"": {""item"": ""Amul Milk""}}",delete_from_cart,10
Adjust Vicks VapoRub count and reduce it by 3.,"{""name"": ""dec_quantity"", ""arguments"": {""item"": ""Vicks VapoRub"", ""quantity"": 3}}",dec_quantity,5
Adjust Colgate Toothpaste count and increase it by 4.,"{""name"": ""inc_quantity"", ""arguments"": {""item"": ""Colgate Toothpaste"", ""quantity"": 4}}",inc_quantity,4
Use Debit Card to settle 503.,"{""name"": ""make_payment"", ""arguments"": {""amount"": 503, ""payment_method"": ""debit_card""}}",make_payment,8
Process a payment of 522 with Debit Card.,"{""name"": ""make_payment"", ""arguments"": {""amount"": 522, ""payment_method"": ""debit_card""}}",make_payment,8
Reduce 3 more for 5 Star.,"{""name"": ""dec_quantity"", ""arguments"": {""item"": ""5 Star"", ""quantity"": 3}}",dec_quantity,5
Complete the payment of 689 using Debit Card.,"{""name"": ""make_payment"", ""arguments"": {""amount"": 689, ""payment_method"": ""debit_card""}}",make_payment,8
Can you increase the quantity of Emami Navratna Oil by 9?,"{""name"": ""inc_quantity"", ""arguments"": {""item"": ""Emami Navratna Oil"", ""quantity"": 9}}",inc_quantity,4
Adjust Amul Milk count and reduce it by 2.,"{""name"": ""dec_quantity"", ""arguments"": {""item"": ""Amul Milk"", ""quantity"": 2}}",dec_quantity,5
Use UPI to settle 643.,"{""name"": ""make_payment"", ""arguments"": {""amount"": 643, ""payment_method"": ""upi""}}",make_payment,8
Charge 751 to my Debit Card.,"{""name"": ""make_payment"", ""arguments"": {""amount"": 751, ""payment_method"": ""debit_card""}}",make_payment,8
Can you reduce the quantity of Nivea Cream by 10?,"{""name"": ""dec_quantity"", ""arguments"": {""item"": ""Nivea Cream"", ""quantity"": 10}}",dec_quantity,5
Adjust Godrej Cinthol Deodorant count and increase it by 8.,"{""name"": ""inc_quantity"", ""arguments"": {""item"": ""Godrej Cinthol Deodorant"", ""quantity"": 8}}",inc_quantity,4
I want to pay 196 through Cash on Delivery.,"{""name"": ""make_payment"", ""arguments"": {""amount"": 196, ""payment_method"": ""cod""}}",make_payment,8
Reduce 2 more for Mother Dairy Butter.,"{""name"": ""dec_quantity"", ""arguments"": {""item"": ""Mother Dairy Butter"", ""quantity"": 2}}",dec_quantity,5
Take Pepsi out of my cart.,"{""name"": ""delete_from_cart"", ""arguments"": {""item"": ""Pepsi""}}",delete_from_cart,10
Take Nivea Cream out of my cart.,"{""name"": ""delete_from_cart"", ""arguments"": {""item"": ""Nivea Cream""}}",delete_from_cart,10
Make sure 4 Colgate Toothpaste is added to my cart.,"{""name"": ""add_to_cart"", ""arguments"": {""item"": ""Colgate Toothpaste"", ""quantity"": 4}}",add_to_cart,0
Bump up Nivea Cream by 4.,"{""name"": ""dec_quantity"", ""arguments"": {""item"": ""Nivea Cream"", ""quantity"": 4}}",dec_quantity,5
I want to pay 850 through Cash on Delivery.,"{""name"": ""make_payment"", ""arguments"": {""amount"": 850, ""payment_method"": ""cod""}}",make_payment,8
Complete the payment of 758 using Debit Card.,"{""name"": ""make_payment"", ""arguments"": {""amount"": 758, ""payment_method"": ""debit_card""}}",make_payment,8
Reduce 9 more for Lays Potato Chips.,"{""name"": ""dec_quantity"", ""arguments"": {""item"": ""Lays Potato Chips"", ""quantity"": 9}}",dec_quantity,5
"I need 10 more Close-Up Toothpaste, please reduce the quantity.","{""name"": ""dec_quantity"", ""arguments"": {""item"": ""Close-Up Toothpaste"", ""quantity"": 10}}",dec_quantity,5
Click proceed to proceed.,"{""name"": ""click_button"", ""arguments"": {""button_name"": ""proceed""}}",click_button,7
Process a payment of 876 with Net Banking.,"{""name"": ""make_payment"", ""arguments"": {""amount"": 876, ""payment_method"": ""net_banking""}}",make_payment,8
Can you reduce the quantity of Britannia Good Day Cookies by 9?,"{""name"": ""dec_quantity"", ""arguments"": {""item"": ""Britannia Good Day Cookies"", ""quantity"": 9}}",dec_quantity,5
Process a payment of 868 with UPI.,"{""name"": ""make_payment"", ""arguments"": {""amount"": 868, ""payment_method"": ""upi""}}",make_payment,8
"I need 8 more Bourbon Biscuits, please reduce the quantity.","{""name"": ""dec_quantity"", ""arguments"": {""item"": ""Bourbon Biscuits"", ""quantity"": 8}}",dec_quantity,5
"I'd like to buy 4 Godrej Cinthol Deodorant, add it to the cart.","{""name"": ""add_to_cart"", ""arguments"": {""item"": ""Godrej Cinthol Deodorant"", ""quantity"": 4}}",add_to_cart,0
Make sure 1 Maggi Masala Noodles is added to my cart.,"{""name"": ""add_to_cart"", ""arguments"": {""item"": ""Maggi Masala Noodles"", ""quantity"": 1}}",add_to_cart,0
Reduce 10 more for Amul Ice Cream.,"{""name"": ""dec_quantity"", ""arguments"": {""item"": ""Amul Ice Cream"", ""quantity"": 10}}",dec_quantity,5
Adjust Emami Navratna Oil count and reduce it by 1.,"{""name"": ""dec_quantity"", ""arguments"": {""item"": ""Emami Navratna Oil"", ""quantity"": 1}}",dec_quantity,5
Can you reduce the quantity of Close-Up Toothpaste by 1?,"{""name"": ""dec_quantity"", ""arguments"": {""item"": ""Close-Up Toothpaste"", ""quantity"": 1}}",dec_quantity,5
Charge 539 to my Cash on Delivery.,"{""name"": ""make_payment"", ""arguments"": {""amount"": 539, ""payment_method"": ""cod""}}",make_payment,8
"I need 1 more Amul Milk, please increase the quantity.","{""name"": ""inc_quantity"", ""arguments"": {""item"": ""Amul Milk"", ""quantity"": 1}}",inc_quantity,4
Increase 3 more for Lays Potato Chips.,"{""name"": ""inc_quantity"", ""arguments"": {""item"": ""Lays Potato Chips"", ""quantity"": 3}}",inc_quantity,4
I want to pay 302 through Cash on Delivery.,"{""name"": ""make_payment"", ""arguments"": {""amount"": 302, ""payment_method"": ""cod""}}",make_payment,8
Take Electral out of my cart.,"{""name"": ""delete_from_cart"", ""arguments"": {""item"": ""Electral""}}",delete_from_cart,10
Process a payment of 441 with Credit Card.,"{""name"": ""make_payment"", ""arguments"": {""amount"": 441, ""payment_method"": ""credit_card""}}",make_payment,8
Charge 298 to my Debit Card.,"{""name"": ""make_payment"", ""arguments"": {""amount"": 298, ""payment_method"": ""debit_card""}}",make_payment,8
Add 1 5 Star to my cart.,"{""name"": ""add_to_cart"", ""arguments"": {""item"": ""5 Star"", ""quantity"": 1}}",add_to_cart,0
I want to pay 666 through Cash on Delivery.,"{""name"": ""make_payment"", ""arguments"": {""amount"": 666, ""payment_method"": ""cod""}}",make_payment,8
Complete the payment of 853 using Credit Card.,"{""name"": ""make_payment"", ""arguments"": {""amount"": 853, ""payment_method"": ""credit_card""}}",make_payment,8
"I need 8 more Tide Washing Powder, please increase the quantity.","{""name"": ""inc_quantity"", ""arguments"": {""item"": ""Tide Washing Powder"", ""quantity"": 8}}",inc_quantity,4
Increase 1 more for Godrej Cinthol Deodorant.,"{""name"": ""inc_quantity"", ""arguments"": {""item"": ""Godrej Cinthol Deodorant"", ""quantity"": 1}}",inc_quantity,4
Charge 545 to my Net Banking.,"{""name"": ""make_payment"", ""arguments"": {""amount"": 545, ""payment_method"": ""net_banking""}}",make_payment,8
Tap on confirm.,"{""name"": ""click_button"", ""arguments"": {""button_name"": ""confirm""}}",click_button,7
Can you put 5 of Britannia Good Day Cookies in my basket?,"{""name"": ""add_to_cart"", ""arguments"": {""item"": ""Britannia Good Day Cookies"", ""quantity"": 5}}",add_to_cart,0
Use UPI to settle 403.,"{""name"": ""make_payment"", ""arguments"": {""amount"": 403, ""payment_method"": ""upi""}}",make_payment,8
"I need 2 more Emami Navratna Oil, please reduce the quantity.","{""name"": ""dec_quantity"", ""arguments"": {""item"": ""Emami Navratna Oil"", ""quantity"": 2}}",dec_quantity,5
Bump up Amul Milk by 9.,"{""name"": ""inc_quantity"", ""arguments"": {""item"": ""Amul Milk"", ""quantity"": 9}}",inc_quantity,4
I want to pay 171 through Cash on Delivery.,"{""name"": ""make_payment"", ""arguments"": {""amount"": 171, ""payment_method"": ""cod""}}",make_payment,8
Make sure 4 Tide Washing Powder is added to my cart.,"{""name"": ""add_to_cart"", ""arguments"": {""item"": ""Tide Washing Powder"", ""quantity"": 4}}",add_to_cart,0
Bump up Godrej Cinthol Deodorant by 7.,"{""name"": ""dec_quantity"", ""arguments"": {""item"": ""Godrej Cinthol Deodorant"", ""quantity"": 7}}",dec_quantity,5
Charge 904 to my Cash on Delivery.,"{""name"": ""make_payment"", ""arguments"": {""amount"": 904, ""payment_method"": ""cod""}}",make_payment,8
Process a payment of 823 with UPI.,"{""name"": ""make_payment"", ""arguments"": {""amount"": 823, ""payment_method"": ""upi""}}",make_payment,8
Adjust Bisleri Water count and increase it by 7.,"{""name"": ""inc_quantity"", ""arguments"": {""item"": ""Bisleri Water"", ""quantity"": 7}}",inc_quantity,4
Charge 310 to my Net Banking.,"{""name"": ""make_payment"", ""arguments"": {""amount"": 310, ""payment_method"": ""net_banking""}}",make_payment,8
Reduce 2 more for Tide Washing Powder.,"{""name"": ""dec_quantity"", ""arguments"": {""item"": ""Tide Washing Powder"", ""quantity"": 2}}",dec_quantity,5
Charge 960 to my Debit Card.,"{""name"": ""make_payment"", ""arguments"": {""amount"": 960, ""payment_method"": ""debit_card""}}",make_payment,8
Bump up Lays Potato Chips by 4.,"{""name"": ""inc_quantity"", ""arguments"": {""item"": ""Lays Potato Chips"", ""quantity"": 4}}",inc_quantity,4
"I need 10 more Close-Up Toothpaste, please increase the quantity.","{""name"": ""inc_quantity"", ""arguments"": {""item"": ""Close-Up Toothpaste"", ""quantity"": 10}}",inc_quantity,4
Charge 534 to my Debit Card.,"{""name"": ""make_payment"", ""arguments"": {""amount"": 534, ""payment_method"": ""debit_card""}}",make_payment,8
I want to pay 391 through UPI.,"{""name"": ""make_payment"", ""arguments"": {""amount"": 391, ""payment_method"": ""upi""}}",make_payment,8
Process a payment of 146 with Net Banking.,"{""name"": ""make_payment"", ""arguments"": {""amount"": 146, ""payment_method"": ""net_banking""}}",make_payment,8
Adjust Close-Up Toothpaste count and reduce it by 4.,"{""name"": ""dec_quantity"", ""arguments"": {""item"": ""Close-Up Toothpaste"", ""quantity"": 4}}",dec_quantity,5
I want to pay 231 through Debit Card.,"{""name"": ""make_payment"", ""arguments"": {""amount"": 231, ""payment_method"": ""debit_card""}}",make_payment,8
Take Bisleri Water out of my cart.,"{""name"": ""delete_from_cart"", ""arguments"": {""item"": ""Bisleri Water""}}",delete_from_cart,10
Use UPI to settle 586.,"{""name"": ""make_payment"", ""arguments"": {""amount"": 586, ""payment_method"": ""upi""}}",make_payment,8
I want to pay 788 through Debit Card.,"{""name"": ""make_payment"", ""arguments"": {""amount"": 788, ""payment_method"": ""debit_card""}}",make_payment,8
Remove Red Bull from my order.,"{""name"": ""delete_from_cart"", ""arguments"": {""item"": ""Red Bull""}}",delete_from_cart,10
Increase 1 more for Nivea Cream.,"{""name"": ""inc_quantity"", ""arguments"": {""item"": ""Nivea Cream"", ""quantity"": 1}}",inc_quantity,4
Can you put 1 of Bourbon Biscuits in my basket?,"{""name"": ""add_to_cart"", ""arguments"": {""item"": ""Bourbon Biscuits"", ""quantity"": 1}}",add_to_cart,0
Can you increase the quantity of Vicks VapoRub by 6?,"{""name"": ""inc_quantity"", ""arguments"": {""item"": ""Vicks VapoRub"", ""quantity"": 6}}",inc_quantity,4
Bump up Dove Shampoo by 7.,"{""name"": ""dec_quantity"", ""arguments"": {""item"": ""Dove Shampoo"", ""quantity"": 7}}",dec_quantity,5
Can you put 5 of Cinthol Deo in my basket?,"{""name"": ""add_to_cart"", ""arguments"": {""item"": ""Cinthol Deo"", ""quantity"": 5}}",add_to_cart,0
Can you reduce the quantity of Pepsi by 5?,"{""name"": ""dec_quantity"", ""arguments"": {""item"": ""Pepsi"", ""quantity"": 5}}",dec_quantity,5
Throw in 4 of Dove Shampoo to my shopping list.,"{""name"": ""add_to_cart"", ""arguments"": {""item"": ""Dove Shampoo"", ""quantity"": 4}}",add_to_cart,0
Use UPI to settle 747.,"{""name"": ""make_payment"", ""arguments"": {""amount"": 747, ""payment_method"": ""upi""}}",make_payment,8
Can you put 5 of Dove Shampoo in my basket?,"{""name"": ""add_to_cart"", ""arguments"": {""item"": ""Dove Shampoo"", ""quantity"": 5}}",add_to_cart,0
Complete the payment of 316 using Debit Card.,"{""name"": ""make_payment"", ""arguments"": {""amount"": 316, ""payment_method"": ""debit_card""}}",make_payment,8
Use Credit Card to settle 579.,"{""name"": ""make_payment"", ""arguments"": {""amount"": 579, ""payment_method"": ""credit_card""}}",make_payment,8
I want to pay 783 through Debit Card.,"{""name"": ""make_payment"", ""arguments"": {""amount"": 783, ""payment_method"": ""debit_card""}}",make_payment,8
I want to pay 176 through Credit Card.,"{""name"": ""make_payment"", ""arguments"": {""amount"": 176, ""payment_method"": ""credit_card""}}",make_payment,8
Add 3 Vicks VapoRub to my cart.,"{""name"": ""add_to_cart"", ""arguments"": {""item"": ""Vicks VapoRub"", ""quantity"": 3}}",add_to_cart,0
Can you put 1 of Colgate Toothpaste in my basket?,"{""name"": ""add_to_cart"", ""arguments"": {""item"": ""Colgate Toothpaste"", ""quantity"": 1}}",add_to_cart,0
Can you reduce the quantity of Cinthol Deo by 7?,"{""name"": ""dec_quantity"", ""arguments"": {""item"": ""Cinthol Deo"", ""quantity"": 7}}",dec_quantity,5
Process a payment of 503 with Debit Card.,"{""name"": ""make_payment"", ""arguments"": {""amount"": 503, ""payment_method"": ""debit_card""}}",make_payment,8
